countryName,countryEnglishName,province_confirmedCount,updateTime,,,,,
突尼斯,Tunisia,1,2020/3/6,,,,,
拉脱维亚,Latvia,1,2020/3/6,,,,,
波兰,Poland,1,2020/3/6,,,,,
中国,China,93,2020/3/5,,,,,
韩国,Korea,6088,2020/3/5,,,,,
德国,Germany,349,2020/3/5,,,,,
法国,France,285,2020/3/5,,,,,
西班牙,Spain,229,2020/3/5,,,,,
美国,United States of America,153,2020/3/5,,,,,
挪威,Norway,56,2020/3/5,,,,,
瑞典,Sweden,52,2020/3/5,,,,,
荷兰,Netherlands,38,2020/3/5,,,,,
澳大利亚,Australia,53,2020/3/5,,,,,
加拿大,Canada,33,2020/3/5,,,,,
印度,India,29,2020/3/5,,,,,
冰岛,Iceland,26,2020/3/5,,,,,
阿联酋,United Arab Emirates,28,2020/3/5,,,,,
泰国,Thailand,47,2020/3/5,,,,,
丹麦,Denmark,15,2020/3/5,,,,,
以色列,Israel,15,2020/3/5,,,,,
黎巴嫩,Lebanon,15,2020/3/5,,,,,
阿曼,Oman,15,2020/3/5,,,,,
希腊,Greece,10,2020/3/5,,,,,
厄瓜多尔,Ecuador,10,2020/3/5,,,,,
圣马力诺,San Marino,10,2020/3/5,,,,,
阿尔及利亚,Algeria,8,2020/3/5,,,,,
芬兰,Finland,7,2020/3/5,,,,,
白俄罗斯,Belarus,6,2020/3/5,,,,,
罗马尼亚,Romania,6,2020/3/5,,,,,
墨西哥,Mexico,6,2020/3/5,,,,,
葡萄牙,Portugal,5,2020/3/5,,,,,
塞内加尔,Senegal,4,2020/3/5,,,,,
巴西,Brazil,3,2020/3/5,,,,,
新西兰,New Zealand,3,2020/3/5,,,,,
智利,Chile,3,2020/3/5,,,,,
沙特阿拉伯,Saudi Arabia,2,2020/3/5,,,,,
匈牙利,Hungary,2,2020/3/5,,,,,
俄罗斯,Russia,3,2020/3/5,,,,,
斯洛文尼亚,Slovenia,1,2020/3/5,,,,,
波黑,Bosnia and Herzegovina,1,2020/3/5,,,,,
意大利,Italy,3089,2020/3/5,,,,,
日本,Japan,331,2020/3/5,,,,,
伊拉克,Iraq,32,2020/3/5,,,,,
伊朗,Iran,2922,2020/3/5,,,,,
英国,United Kingdom,85,2020/3/5,,,,,
瑞士,Switzerland,66,2020/3/5,,,,,
巴林,Bahrain,49,2020/3/5,,,,,
新加坡,Singapore,112,2020/3/5,,,,,
马来西亚,Malaysia,50,2020/3/5,,,,,
奥地利,Austria,24,2020/3/5,,,,,
比利时,Belgium,23,2020/3/5,,,,,
克罗地亚,Croatia,10,2020/3/5,,,,,
爱尔兰,Ireland,2,2020/3/5,,,,,
阿根廷,Argentina,1,2020/3/5,,,,,
列支敦士登,Liechtenstein,1,2020/3/5,,,,,
突尼斯,Tunisia,1,2020/3/5,,,,,
拉脱维亚,Latvia,1,2020/3/5,,,,,
波兰,Poland,1,2020/3/5,,,,,
卡塔尔,Qatar,7,2020/3/5,,,,,
巴基斯坦,Pakistan,5,2020/3/5,,,,,
捷克,Czech Republic,5,2020/3/5,,,,,
乌克兰,Ukraine,1,2020/3/5,,,,,
摩洛哥,Morocco,1,2020/3/5,,,,,
约旦,Jordan,1,2020/3/5,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,706,2020/3/5,,,,,
科威特,Kuwait,56,2020/3/5,,,,,
阿塞拜疆,Azerbaijan,3,2020/3/5,,,,,
格鲁吉亚,Georgia,3,2020/3/5,,,,,
印度尼西亚,Indonesia,2,2020/3/5,,,,,
菲律宾,Philippines,3,2020/3/5,,,,,
埃及,Egypt,2,2020/3/5,,,,,
阿富汗,Afghanistan,1,2020/3/5,,,,,
爱沙尼亚,Estonia,1,2020/3/5,,,,,
北马其顿,North Macedonia,1,2020/3/5,,,,,
尼日利亚,Nigeria,1,2020/3/5,,,,,
立陶宛,Lithuania,1,2020/3/5,,,,,
摩纳哥,Monaco,1,2020/3/5,,,,,
卢森堡,Luxembourg,1,2020/3/5,,,,,
亚美尼亚,Armenia,1,2020/3/5,,,,,
多米尼加,Dominican Republic,1,2020/3/5,,,,,
安道尔,Andorra,1,2020/3/5,,,,,
越南,Vietnam,16,2020/3/5,,,,,
尼泊尔,Nepal,1,2020/3/5,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/3/5,,,,,
斯里兰卡,SriLanka,1,2020/3/5,,,,,
韩国,Korea,5621,2020/3/4,,,,,
伊朗,Iran,2922,2020/3/4,,,,,
意大利,Italy,2502,2020/3/4,,,,,
日本,Japan,304,2020/3/4,,,,,
德国,Germany,240,2020/3/4,,,,,
法国,France,212,2020/3/4,,,,,
西班牙,Spain,165,2020/3/4,,,,,
美国,United States of America,122,2020/3/4,,,,,
瑞士,Switzerland,58,2020/3/4,,,,,
巴林,Bahrain,49,2020/3/4,,,,,
英国,United Kingdom,51,2020/3/4,,,,,
新加坡,Singapore,110,2020/3/4,,,,,
挪威,Norway,33,2020/3/4,,,,,
伊拉克,Iraq,32,2020/3/4,,,,,
瑞典,Sweden,30,2020/3/4,,,,,
马来西亚,Malaysia,50,2020/3/4,,,,,
加拿大,Canada,30,2020/3/4,,,,,
奥地利,Austria,24,2020/3/4,,,,,
荷兰,Netherlands,24,2020/3/4,,,,,
阿联酋,United Arab Emirates,27,2020/3/4,,,,,
澳大利亚,Australia,41,2020/3/4,,,,,
冰岛,Iceland,14,2020/3/4,,,,,
印度,India,15,2020/3/4,,,,,
阿曼,Oman,12,2020/3/4,,,,,
丹麦,Denmark,10,2020/3/4,,,,,
厄瓜多尔,Ecuador,7,2020/3/4,,,,,
捷克,Czech Republic,5,2020/3/4,,,,,
白俄罗斯,Belarus,4,2020/3/4,,,,,
罗马尼亚,Romania,4,2020/3/4,,,,,
新西兰,New Zealand,2,2020/3/4,,,,,
爱尔兰,Ireland,2,2020/3/4,,,,,
葡萄牙,Portugal,2,2020/3/4,,,,,
塞内加尔,Senegal,1,2020/3/4,,,,,
摩洛哥,Morocco,1,2020/3/4,,,,,
约旦,Jordan,1,2020/3/4,,,,,
智利,Chile,1,2020/3/4,,,,,
阿根廷,Argentina,1,2020/3/4,,,,,
列支敦士登,Liechtenstein,1,2020/3/4,,,,,
突尼斯,Tunisia,1,2020/3/4,,,,,
拉脱维亚,Latvia,1,2020/3/4,,,,,
波兰,Poland,1,2020/3/4,,,,,
中国,China,93,2020/3/4,,,,,
科威特,Kuwait,56,2020/3/4,,,,,
比利时,Belgium,13,2020/3/4,,,,,
黎巴嫩,Lebanon,10,2020/3/4,,,,,
克罗地亚,Croatia,9,2020/3/4,,,,,
卡塔尔,Qatar,7,2020/3/4,,,,,
巴基斯坦,Pakistan,5,2020/3/4,,,,,
墨西哥,Mexico,5,2020/3/4,,,,,
沙特阿拉伯,Saudi Arabia,1,2020/3/4,,,,,
乌克兰,Ukraine,1,2020/3/4,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,706,2020/3/4,,,,,
泰国,Thailand,43,2020/3/4,,,,,
以色列,Israel,10,2020/3/4,,,,,
希腊,Greece,7,2020/3/4,,,,,
芬兰,Finland,6,2020/3/4,,,,,
格鲁吉亚,Georgia,3,2020/3/4,,,,,
印度尼西亚,Indonesia,2,2020/3/4,,,,,
埃及,Egypt,2,2020/3/4,,,,,
亚美尼亚,Armenia,1,2020/3/4,,,,,
多米尼加,Dominican Republic,1,2020/3/4,,,,,
安道尔,Andorra,1,2020/3/4,,,,,
德国,Germany,196,2020/3/3,,,,,
西班牙,Spain,150,2020/3/3,,,,,
瑞士,Switzerland,46,2020/3/3,,,,,
英国,United Kingdom,51,2020/3/3,,,,,
澳大利亚,Australia,40,2020/3/3,,,,,
荷兰,Netherlands,24,2020/3/3,,,,,
阿曼,Oman,12,2020/3/3,,,,,
日本,Japan,289,2020/3/3,,,,,
葡萄牙,Portugal,2,2020/3/3,,,,,
约旦,Jordan,1,2020/3/3,,,,,
塞内加尔,Senegal,1,2020/3/3,,,,,
摩洛哥,Morocco,1,2020/3/3,,,,,
新加坡,Singapore,110,2020/3/3,,,,,
捷克,Czech Republic,5,2020/3/3,,,,,
挪威,Norway,32,2020/3/3,,,,,
马来西亚,Malaysia,36,2020/3/3,,,,,
印度,India,6,2020/3/3,,,,,
伊朗,Iran,2336,2020/3/3,,,,,
韩国,Korea,5186,2020/3/3,,,,,
科威特,Kuwait,56,2020/3/3,,,,,
瑞典,Sweden,19,2020/3/3,,,,,
比利时,Belgium,13,2020/3/3,,,,,
黎巴嫩,Lebanon,10,2020/3/3,,,,,
克罗地亚,Croatia,9,2020/3/3,,,,,
冰岛,Iceland,9,2020/3/3,,,,,
卡塔尔,Qatar,7,2020/3/3,,,,,
丹麦,Denmark,6,2020/3/3,,,,,
巴基斯坦,Pakistan,5,2020/3/3,,,,,
墨西哥,Mexico,5,2020/3/3,,,,,
乌克兰,Ukraine,1,2020/3/3,,,,,
意大利,Italy,2036,2020/3/3,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,706,2020/3/3,,,,,
美国,United States of America,100,2020/3/3,,,,,
白俄罗斯,Belarus,3,2020/3/3,,,,,
安道尔,Andorra,1,2020/3/3,,,,,
沙特阿拉伯,Saudi Arabia,1,2020/3/3,,,,,
法国,France,130,2020/3/3,,,,,
巴林,Bahrain,47,2020/3/3,,,,,
加拿大,Canada,24,2020/3/3,,,,,
伊拉克,Iraq,19,2020/3/3,,,,,
阿联酋,United Arab Emirates,21,2020/3/3,,,,,
奥地利,Austria,14,2020/3/3,,,,,
泰国,Thailand,43,2020/3/3,,,,,
以色列,Israel,10,2020/3/3,,,,,
希腊,Greece,7,2020/3/3,,,,,
厄瓜多尔,Ecuador,6,2020/3/3,,,,,
芬兰,Finland,6,2020/3/3,,,,,
罗马尼亚,Romania,3,2020/3/3,,,,,
阿塞拜疆,Azerbaijan,3,2020/3/3,,,,,
格鲁吉亚,Georgia,3,2020/3/3,,,,,
巴西,Brazil,2,2020/3/3,,,,,
印度尼西亚,Indonesia,2,2020/3/3,,,,,
菲律宾,Philippines,3,2020/3/3,,,,,
埃及,Egypt,2,2020/3/3,,,,,
阿富汗,Afghanistan,1,2020/3/3,,,,,
阿尔及利亚,Algeria,1,2020/3/3,,,,,
爱沙尼亚,Estonia,1,2020/3/3,,,,,
北马其顿,North Macedonia,1,2020/3/3,,,,,
尼日利亚,Nigeria,1,2020/3/3,,,,,
立陶宛,Lithuania,1,2020/3/3,,,,,
新西兰,New Zealand,1,2020/3/3,,,,,
摩纳哥,Monaco,1,2020/3/3,,,,,
爱尔兰,Ireland,1,2020/3/3,,,,,
卢森堡,Luxembourg,1,2020/3/3,,,,,
圣马力诺,San Marino,1,2020/3/3,,,,,
亚美尼亚,Armenia,1,2020/3/3,,,,,
多米尼加,Dominican Republic,1,2020/3/3,,,,,
越南,Vietnam,16,2020/3/3,,,,,
尼泊尔,Nepal,1,2020/3/3,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/3/3,,,,,
斯里兰卡,SriLanka,1,2020/3/3,,,,,
俄罗斯,Russia,2,2020/3/3,,,,,
中国,China,93,2020/3/2,,,,,
伊朗,Iran,1501,2020/3/2,,,,,
安道尔,Andorra,1,2020/3/2,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,706,2020/3/2,,,,,
日本,Japan,274,2020/3/2,,,,,
韩国,Korea,4335,2020/3/2,,,,,
德国,Germany,130,2020/3/2,,,,,
西班牙,Spain,84,2020/3/2,,,,,
美国,United States of America,77,2020/3/2,,,,,
巴林,Bahrain,47,2020/3/2,,,,,
新加坡,Singapore,106,2020/3/2,,,,,
英国,United Kingdom,36,2020/3/2,,,,,
瑞士,Switzerland,27,2020/3/2,,,,,
加拿大,Canada,24,2020/3/2,,,,,
伊拉克,Iraq,19,2020/3/2,,,,,
挪威,Norway,19,2020/3/2,,,,,
奥地利,Austria,14,2020/3/2,,,,,
澳大利亚,Australia,29,2020/3/2,,,,,
泰国,Thailand,43,2020/3/2,,,,,
荷兰,Netherlands,10,2020/3/2,,,,,
厄瓜多尔,Ecuador,6,2020/3/2,,,,,
芬兰,Finland,6,2020/3/2,,,,,
墨西哥,Mexico,5,2020/3/2,,,,,
巴基斯坦,Pakistan,4,2020/3/2,,,,,
捷克,Czech Republic,3,2020/3/2,,,,,
格鲁吉亚,Georgia,3,2020/3/2,,,,,
印度尼西亚,Indonesia,2,2020/3/2,,,,,
埃及,Egypt,2,2020/3/2,,,,,
多米尼加,Dominican Republic,1,2020/3/2,,,,,
意大利,Italy,1694,2020/3/2,,,,,
法国,France,130,2020/3/2,,,,,
科威特,Kuwait,46,2020/3/2,,,,,
瑞典,Sweden,13,2020/3/2,,,,,
马来西亚,Malaysia,29,2020/3/2,,,,,
以色列,Israel,10,2020/3/2,,,,,
克罗地亚,Croatia,7,2020/3/2,,,,,
希腊,Greece,7,2020/3/2,,,,,
阿塞拜疆,Azerbaijan,3,2020/3/2,,,,,
巴西,Brazil,2,2020/3/2,,,,,
比利时,Belgium,2,2020/3/2,,,,,
卡塔尔,Qatar,1,2020/3/2,,,,,
爱尔兰,Ireland,1,2020/3/2,,,,,
卢森堡,Luxembourg,1,2020/3/2,,,,,
圣马力诺,San Marino,1,2020/3/2,,,,,
亚美尼亚,Armenia,1,2020/3/2,,,,,
阿联酋,United Arab Emirates,21,2020/3/2,,,,,
阿曼,Oman,6,2020/3/2,,,,,
黎巴嫩,Lebanon,3,2020/3/2,,,,,
罗马尼亚,Romania,3,2020/3/2,,,,,
丹麦,Denmark,3,2020/3/2,,,,,
菲律宾,Philippines,3,2020/3/2,,,,,
阿富汗,Afghanistan,1,2020/3/2,,,,,
阿尔及利亚,Algeria,1,2020/3/2,,,,,
爱沙尼亚,Estonia,1,2020/3/2,,,,,
北马其顿,North Macedonia,1,2020/3/2,,,,,
尼日利亚,Nigeria,1,2020/3/2,,,,,
立陶宛,Lithuania,1,2020/3/2,,,,,
新西兰,New Zealand,1,2020/3/2,,,,,
白俄罗斯,Belarus,1,2020/3/2,,,,,
冰岛,Iceland,1,2020/3/2,,,,,
摩纳哥,Monaco,1,2020/3/2,,,,,
越南,Vietnam,16,2020/3/2,,,,,
尼泊尔,Nepal,1,2020/3/2,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/3/2,,,,,
斯里兰卡,SriLanka,1,2020/3/2,,,,,
印度,India,3,2020/3/2,,,,,
俄罗斯,Russia,2,2020/3/2,,,,,
英国,United Kingdom,35,2020/3/1,,,,,
希腊,Greece,7,2020/3/1,,,,,
科威特,Kuwait,46,2020/3/1,,,,,
马来西亚,Malaysia,29,2020/3/1,,,,,
以色列,Israel,10,2020/3/1,,,,,
克罗地亚,Croatia,7,2020/3/1,,,,,
亚美尼亚,Armenia,1,2020/3/1,,,,,
澳大利亚,Australia,28,2020/3/1,,,,,
比利时,Belgium,2,2020/3/1,,,,,
日本,Japan,250,2020/3/1,,,,,
伊朗,Iran,978,2020/3/1,,,,,
挪威,Norway,17,2020/3/1,,,,,
德国,Germany,117,2020/3/1,,,,,
泰国,Thailand,42,2020/3/1,,,,,
巴基斯坦,Pakistan,3,2020/3/1,,,,,
格鲁吉亚,Georgia,3,2020/3/1,,,,,
阿塞拜疆,Azerbaijan,3,2020/3/1,,,,,
中国,China,93,2020/3/1,,,,,
韩国,Korea,3526,2020/3/1,,,,,
意大利,Italy,1128,2020/3/1,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,705,2020/3/1,,,,,
法国,France,100,2020/3/1,,,,,
美国,United States of America,63,2020/3/1,,,,,
西班牙,Spain,58,2020/3/1,,,,,
巴林,Bahrain,41,2020/3/1,,,,,
新加坡,Singapore,102,2020/3/1,,,,,
瑞士,Switzerland,24,2020/3/1,,,,,
加拿大,Canada,20,2020/3/1,,,,,
阿联酋,United Arab Emirates,21,2020/3/1,,,,,
瑞典,Sweden,13,2020/3/1,,,,,
伊拉克,Iraq,13,2020/3/1,,,,,
奥地利,Austria,10,2020/3/1,,,,,
荷兰,Netherlands,7,2020/3/1,,,,,
阿曼,Oman,6,2020/3/1,,,,,
墨西哥,Mexico,4,2020/3/1,,,,,
黎巴嫩,Lebanon,3,2020/3/1,,,,,
罗马尼亚,Romania,3,2020/3/1,,,,,
丹麦,Denmark,3,2020/3/1,,,,,
芬兰,Finland,3,2020/3/1,,,,,
巴西,Brazil,2,2020/3/1,,,,,
菲律宾,Philippines,3,2020/3/1,,,,,
阿富汗,Afghanistan,1,2020/3/1,,,,,
阿尔及利亚,Algeria,1,2020/3/1,,,,,
爱沙尼亚,Estonia,1,2020/3/1,,,,,
北马其顿,North Macedonia,1,2020/3/1,,,,,
尼日利亚,Nigeria,1,2020/3/1,,,,,
立陶宛,Lithuania,1,2020/3/1,,,,,
新西兰,New Zealand,1,2020/3/1,,,,,
白俄罗斯,Belarus,1,2020/3/1,,,,,
冰岛,Iceland,1,2020/3/1,,,,,
摩纳哥,Monaco,1,2020/3/1,,,,,
卡塔尔,Qatar,1,2020/3/1,,,,,
爱尔兰,Ireland,1,2020/3/1,,,,,
卢森堡,Luxembourg,1,2020/3/1,,,,,
厄瓜多尔,Ecuador,1,2020/3/1,,,,,
圣马力诺,San Marino,1,2020/3/1,,,,,
越南,Vietnam,16,2020/3/1,,,,,
尼泊尔,Nepal,1,2020/3/1,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/3/1,,,,,
斯里兰卡,SriLanka,1,2020/3/1,,,,,
印度,India,3,2020/3/1,,,,,
俄罗斯,Russia,2,2020/3/1,,,,,
埃及,Egypt,1,2020/3/1,,,,,
阿联酋,United Arab Emirates,21,2020/2/29,,,,,
泰国,Thailand,42,2020/2/29,,,,,
加拿大,Canada,16,2020/2/29,,,,,
瑞典,Sweden,12,2020/2/29,,,,,
阿曼,Oman,6,2020/2/29,,,,,
丹麦,Denmark,3,2020/2/29,,,,,
墨西哥,Mexico,3,2020/2/29,,,,,
挪威,Norway,7,2020/2/29,,,,,
韩国,Korea,3150,2020/2/29,,,,,
意大利,Italy,888,2020/2/29,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,705,2020/2/29,,,,,
伊朗,Iran,593,2020/2/29,,,,,
日本,Japan,240,2020/2/29,,,,,
美国,United States of America,63,2020/2/29,,,,,
德国,Germany,66,2020/2/29,,,,,
法国,France,57,2020/2/29,,,,,
科威特,Kuwait,43,2020/2/29,,,,,
西班牙,Spain,41,2020/2/29,,,,,
巴林,Bahrain,38,2020/2/29,,,,,
新加坡,Singapore,98,2020/2/29,,,,,
瑞士,Switzerland,15,2020/2/29,,,,,
英国,United Kingdom,20,2020/2/29,,,,,
澳大利亚,Australia,25,2020/2/29,,,,,
以色列,Israel,9,2020/2/29,,,,,
伊拉克,Iraq,8,2020/2/29,,,,,
马来西亚,Malaysia,25,2020/2/29,,,,,
克罗地亚,Croatia,5,2020/2/29,,,,,
奥地利,Austria,5,2020/2/29,,,,,
希腊,Greece,4,2020/2/29,,,,,
黎巴嫩,Lebanon,3,2020/2/29,,,,,
罗马尼亚,Romania,3,2020/2/29,,,,,
芬兰,Finland,3,2020/2/29,,,,,
巴基斯坦,Pakistan,2,2020/2/29,,,,,
格鲁吉亚,Georgia,2,2020/2/29,,,,,
荷兰,Netherlands,2,2020/2/29,,,,,
菲律宾,Philippines,3,2020/2/29,,,,,
阿富汗,Afghanistan,1,2020/2/29,,,,,
阿尔及利亚,Algeria,1,2020/2/29,,,,,
巴西,Brazil,1,2020/2/29,,,,,
爱沙尼亚,Estonia,1,2020/2/29,,,,,
北马其顿,North Macedonia,1,2020/2/29,,,,,
尼日利亚,Nigeria,1,2020/2/29,,,,,
立陶宛,Lithuania,1,2020/2/29,,,,,
新西兰,New Zealand,1,2020/2/29,,,,,
白俄罗斯,Belarus,1,2020/2/29,,,,,
阿塞拜疆,Azerbaijan,1,2020/2/29,,,,,
冰岛,Iceland,1,2020/2/29,,,,,
摩纳哥,Monaco,1,2020/2/29,,,,,
越南,Vietnam,16,2020/2/29,,,,,
尼泊尔,Nepal,1,2020/2/29,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/2/29,,,,,
斯里兰卡,SriLanka,1,2020/2/29,,,,,
印度,India,3,2020/2/29,,,,,
俄罗斯,Russia,2,2020/2/29,,,,,
比利时,Belgium,1,2020/2/29,,,,,
埃及,Egypt,1,2020/2/29,,,,,
中国,China,93,2020/2/29,,,,,
大不列颠及北爱尔兰联合王国,United Kingdom of Great Britain and Ireland,20,2020/2/29,,,,,
英国（含北爱尔兰）,United Kingdom,20,2020/2/29,,,,,
奥地利,Austria,5,2020/2/28,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,705,2020/2/28,,,,,
英国（含北爱尔兰）,United Kingdom,16,2020/2/28,,,,,
希腊,Greece,4,2020/2/28,,,,,
挪威,Norway,4,2020/2/28,,,,,
日本,Japan,226,2020/2/28,,,,,
中国,China,93,2020/2/28,,,,,
韩国,Korea,2337,2020/2/28,,,,,
泰国,Thailand,41,2020/2/28,,,,,
瑞士,Switzerland,8,2020/2/28,,,,,
白俄罗斯,Belarus,1,2020/2/28,,,,,
新西兰,New Zealand,1,2020/2/28,,,,,
立陶宛,Lithuania,1,2020/2/28,,,,,
加拿大,Canada,14,2020/2/28,,,,,
意大利,Italy,653,2020/2/28,,,,,
伊朗,Iran,270,2020/2/28,,,,,
美国,United States of America,60,2020/2/28,,,,,
科威特,Kuwait,43,2020/2/28,,,,,
德国,Germany,48,2020/2/28,,,,,
巴林,Bahrain,33,2020/2/28,,,,,
法国,France,38,2020/2/28,,,,,
西班牙,Spain,25,2020/2/28,,,,,
阿联酋,United Arab Emirates,19,2020/2/28,,,,,
澳大利亚,Australia,23,2020/2/28,,,,,
英国,United Kingdom,15,2020/2/28,,,,,
瑞典,Sweden,7,2020/2/28,,,,,
伊拉克,Iraq,7,2020/2/28,,,,,
以色列,Israel,7,2020/2/28,,,,,
阿曼,Oman,6,2020/2/28,,,,,
马来西亚,Malaysia,23,2020/2/28,,,,,
黎巴嫩,Lebanon,3,2020/2/28,,,,,
克罗地亚,Croatia,3,2020/2/28,,,,,
巴基斯坦,Pakistan,2,2020/2/28,,,,,
芬兰,Finland,2,2020/2/28,,,,,
巴西,Brazil,1,2020/2/28,,,,,
罗马尼亚,Romania,1,2020/2/28,,,,,
格鲁吉亚,Georgia,1,2020/2/28,,,,,
爱沙尼亚,Estonia,1,2020/2/28,,,,,
丹麦,Denmark,1,2020/2/28,,,,,
北马其顿,North Macedonia,1,2020/2/28,,,,,
荷兰,Netherlands,1,2020/2/28,,,,,
尼日利亚,Nigeria,1,2020/2/28,,,,,
北爱尔兰,Northern Ireland,1,2020/2/28,,,,,
埃及,Egypt,1,2020/2/28,,,,,
新加坡,Singapore,93,2020/2/28,,,,,
阿尔及利亚,Algeria,1,2020/2/28,,,,,
越南,Vietnam,16,2020/2/28,,,,,
阿富汗,Afghanistan,1,2020/2/28,,,,,
英国,United Kingdom,15,2020/2/27,,,,,
以色列,Israel,7,2020/2/27,,,,,
马来西亚,Malaysia,23,2020/2/27,,,,,
瑞士,Switzerland,4,2020/2/27,,,,,
黎巴嫩,Lebanon,3,2020/2/27,,,,,
克罗地亚,Croatia,3,2020/2/27,,,,,
奥地利,Austria,3,2020/2/27,,,,,
希腊,Greece,3,2020/2/27,,,,,
北马其顿,North Macedonia,1,2020/2/27,,,,,
中国,China,93,2020/2/27,,,,,
意大利,Italy,528,2020/2/27,,,,,
韩国,Korea,1766,2020/2/27,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,705,2020/2/27,,,,,
伊朗,Iran,245,2020/2/27,,,,,
日本,Japan,189,2020/2/27,,,,,
美国,United States of America,60,2020/2/27,,,,,
科威特,Kuwait,43,2020/2/27,,,,,
巴林,Bahrain,33,2020/2/27,,,,,
新加坡,Singapore,93,2020/2/27,,,,,
德国,Germany,27,2020/2/27,,,,,
西班牙,Spain,13,2020/2/27,,,,,
澳大利亚,Australia,23,2020/2/27,,,,,
加拿大,Canada,12,2020/2/27,,,,,
伊拉克,Iraq,6,2020/2/27,,,,,
法国,France,18,2020/2/27,,,,,
阿曼,Oman,4,2020/2/27,,,,,
瑞典,Sweden,2,2020/2/27,,,,,
巴基斯坦,Pakistan,2,2020/2/27,,,,,
芬兰,Finland,2,2020/2/27,,,,,
巴西,Brazil,1,2020/2/27,,,,,
罗马尼亚,Romania,1,2020/2/27,,,,,
格鲁吉亚,Georgia,1,2020/2/27,,,,,
爱沙尼亚,Estonia,1,2020/2/27,,,,,
丹麦,Denmark,1,2020/2/27,,,,,
挪威,Norway,1,2020/2/27,,,,,
泰国,Thailand,40,2020/2/27,,,,,
阿尔及利亚,Algeria,1,2020/2/27,,,,,
越南,Vietnam,16,2020/2/27,,,,,
阿富汗,Afghanistan,1,2020/2/27,,,,,
新加坡,Singapore,93,2020/2/26,,,,,
德国,Germany,19,2020/2/26,,,,,
中国,China,93,2020/2/26,,,,,
科威特,Kuwait,25,2020/2/26,,,,,
希腊,Greece,1,2020/2/26,,,,,
意大利,Italy,374,2020/2/26,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,705,2020/2/26,,,,,
美国,United States of America,57,2020/2/26,,,,,
巴林,Bahrain,26,2020/2/26,,,,,
伊朗,Iran,139,2020/2/26,,,,,
日本,Japan,178,2020/2/26,,,,,
韩国,Korea,1261,2020/2/26,,,,,
泰国,Thailand,40,2020/2/26,,,,,
法国,France,17,2020/2/26,,,,,
澳大利亚,Australia,22,2020/2/26,,,,,
加拿大,Canada,11,2020/2/26,,,,,
以色列,Israel,6,2020/2/26,,,,,
西班牙,Spain,7,2020/2/26,,,,,
阿曼,Oman,2,2020/2/26,,,,,
奥地利,Austria,2,2020/2/26,,,,,
克罗地亚,Croatia,1,2020/2/26,,,,,
瑞士,Switzerland,1,2020/2/26,,,,,
阿尔及利亚,Algeria,1,2020/2/26,,,,,
越南,Vietnam,16,2020/2/26,,,,,
阿联酋,United Arab Emirates,13,2020/2/26,,,,,
英国,United Kingdom,13,2020/2/26,,,,,
马来西亚,Malaysia,22,2020/2/26,,,,,
瑞典,Sweden,1,2020/2/26,,,,,
菲律宾,Philippines,3,2020/2/26,,,,,
埃及,Egypt,1,2020/2/26,,,,,
黎巴嫩,Lebanon,1,2020/2/26,,,,,
伊拉克,Iraq,1,2020/2/26,,,,,
阿富汗,Afghanistan,1,2020/2/26,,,,,
尼泊尔,Nepal,1,2020/2/26,,,,,
柬埔寨,Kampuchea (Cambodia ),1,2020/2/26,,,,,
斯里兰卡,SriLanka,1,2020/2/26,,,,,
芬兰,Finland,1,2020/2/26,,,,,
印度,India,3,2020/2/26,,,,,
俄罗斯,Russia,2,2020/2/26,,,,,
比利时,Belgium,1,2020/2/26,,,,,
中国,China,93,2020/2/25,,,,,
意大利,Italy,283,2020/2/25,,,,,
日本,Japan,170,2020/2/25,,,,,
伊朗,Iran,95,2020/2/25,,,,,
克罗地亚,Croatia,1,2020/2/25,,,,,
韩国,Korea,977,2020/2/25,,,,,
泰国,Thailand,37,2020/2/25,,,,,
科威特,Kuwait,8,2020/2/25,,,,,
巴林,Bahrain,8,2020/2/25,,,,,
法国,France,12,2020/2/25,,,,,
越南,Vietnam,16,2020/2/25,,,,,
以色列,Israel,6,2020/2/25,,,,,
美国,United States of America,53,2020/2/25,,,,,
新加坡,Singapore,90,2020/2/25,,,,,
澳大利亚,Australia,22,2020/2/25,,,,,
加拿大,Canada,11,2020/2/25,,,,,
英国,United Kingdom,13,2020/2/25,,,,,
马来西亚,Malaysia,22,2020/2/25,,,,,
德国,Germany,16,2020/2/25,,,,,
阿曼,Oman,2,2020/2/25,,,,,
西班牙,Spain,3,2020/2/25,,,,,
阿富汗,Afghanistan,1,2020/2/25,,,,,
